Frame,Time,LinearDisplacement6,LinearDisplacement7,AngularDisplacement4,AngularVelocity1,AngularVelocity2,AngularVelocity3
553,4.422,5.10E+02,2.68E+02,-5.54E+01,7.39E+01,-1.07E+02,4.83E+01
554,4.432,5.10E+02,2.68E+02,-5.47E+01,7.70E+01,-1.10E+02,5.03E+01
555,4.44,5.11E+02,2.68E+02,-5.41E+01,7.74E+01,-1.12E+02,5.19E+01
556,4.442,5.11E+02,2.68E+02,-5.39E+01,7.80E+01,-1.13E+02,5.24E+01
557,4.452,5.11E+02,2.68E+02,-5.31E+01,7.86E+01,-1.16E+02,5.45E+01
558,4.462,5.11E+02,2.68E+02,-5.23E+01,7.97E+01,-1.19E+02,5.67E+01
559,4.472,5.11E+02,2.69E+02,-5.15E+01,7.77E+01,-1.22E+02,5.89E+01
560,4.48,5.11E+02,2.69E+02,-5.09E+01,8.15E+01,-1.24E+02,6.06E+01
561,4.482,5.11E+02,2.69E+02,-5.07E+01,8.19E+01,-1.25E+02,6.11E+01
562,4.492,5.11E+02,2.69E+02,-4.99E+01,8.25E+01,-1.28E+02,6.34E+01
563,4.502,5.12E+02,2.69E+02,-4.91E+01,8.35E+01,-1.31E+02,6.58E+01
564,4.512,5.12E+02,2.69E+02,-4.82E+01,8.43E+01,-1.34E+02,6.82E+01
565,4.52,5.12E+02,2.69E+02,-4.76E+01,8.13E+01,-1.36E+02,7.00E+01
566,4.522,5.12E+02,2.69E+02,-4.74E+01,8.43E+01,-1.37E+02,7.06E+01
567,4.532,5.12E+02,2.69E+02,-4.66E+01,8.26E+01,-1.40E+02,7.30E+01
568,4.542,5.12E+02,2.70E+02,-4.57E+01,8.67E+01,-1.43E+02,7.55E+01
569,4.552,5.12E+02,2.70E+02,-4.48E+01,8.76E+01,-1.46E+02,7.81E+01
570,4.56,5.12E+02,2.70E+02,-4.42E+01,8.83E+01,-1.48E+02,8.01E+01
571,4.562,5.12E+02,2.70E+02,-4.40E+01,8.84E+01,-1.48E+02,8.07E+01
572,4.572,5.13E+02,2.70E+02,-4.31E+01,8.92E+01,-1.51E+02,8.33E+01
573,4.582,5.13E+02,2.70E+02,-4.22E+01,8.99E+01,-1.54E+02,8.59E+01
574,4.592,5.13E+02,2.70E+02,-4.13E+01,8.98E+01,-1.57E+02,8.86E+01
575,4.6,5.13E+02,2.70E+02,-4.06E+01,9.10E+01,-1.60E+02,9.07E+01
576,4.602,5.13E+02,2.70E+02,-4.04E+01,9.09E+01,-1.60E+02,9.13E+01
577,4.612,5.13E+02,2.71E+02,-3.94E+01,9.26E+01,-1.63E+02,9.41E+01
578,4.622,5.13E+02,2.71E+02,-3.85E+01,9.24E+01,-1.66E+02,9.68E+01
579,4.632,5.13E+02,2.71E+02,-3.76E+01,9.39E+01,-1.69E+02,9.96E+01
580,4.64,5.13E+02,2.71E+02,-3.69E+01,9.50E+01,-1.71E+02,1.02E+02
581,4.642,5.13E+02,2.71E+02,-3.66E+01,9.50E+01,-1.72E+02,1.02E+02
582,4.652,5.14E+02,2.71E+02,-3.57E+01,9.58E+01,-1.75E+02,1.05E+02
583,4.662,5.14E+02,2.71E+02,-3.47E+01,9.66E+01,-1.78E+02,1.08E+02
584,4.672,5.14E+02,2.71E+02,-3.38E+01,9.75E+01,-1.81E+02,1.11E+02
585,4.68,5.14E+02,2.71E+02,-3.30E+01,9.80E+01,-1.83E+02,1.13E+02
586,4.682,5.14E+02,2.71E+02,-3.28E+01,9.83E+01,-1.83E+02,1.14E+02
587,4.692,5.14E+02,2.72E+02,-3.18E+01,9.90E+01,-1.86E+02,1.17E+02
588,4.702,5.14E+02,2.72E+02,-3.08E+01,9.90E+01,-1.89E+02,1.20E+02
589,4.712,5.14E+02,2.72E+02,-2.98E+01,1.00E+02,-1.92E+02,1.23E+02
590,4.72,5.14E+02,2.72E+02,-2.90E+01,1.01E+02,-1.94E+02,1.25E+02
591,4.722,5.14E+02,2.72E+02,-2.88E+01,1.01E+02,-1.95E+02,1.26E+02
592,4.732,5.14E+02,2.72E+02,-2.78E+01,1.00E+02,-1.98E+02,1.29E+02
593,4.742,5.14E+02,2.72E+02,-2.68E+01,1.01E+02,-2.00E+02,1.32E+02
594,4.752,5.14E+02,2.72E+02,-2.58E+01,1.04E+02,-2.03E+02,1.35E+02
595,4.76,5.14E+02,2.72E+02,-2.50E+01,1.05E+02,-2.05E+02,1.37E+02
596,4.762,5.14E+02,2.73E+02,-2.47E+01,1.03E+02,-2.06E+02,1.38E+02
597,4.772,5.15E+02,2.73E+02,-2.37E+01,1.06E+02,-2.08E+02,1.41E+02
598,4.782,5.15E+02,2.73E+02,-2.26E+01,1.07E+02,-2.11E+02,1.44E+02
599,4.792,5.15E+02,2.73E+02,-2.16E+01,1.09E+02,-2.13E+02,1.47E+02
600,4.8,5.15E+02,2.73E+02,-2.07E+01,1.08E+02,-2.15E+02,1.49E+02
601,4.802,5.15E+02,2.73E+02,-2.05E+01,1.08E+02,-2.16E+02,1.50E+02
602,4.812,5.15E+02,2.73E+02,-1.94E+01,1.07E+02,-2.18E+02,1.52E+02
603,4.822,5.15E+02,2.73E+02,-1.83E+01,1.10E+02,-2.20E+02,1.55E+02
604,4.832,5.15E+02,2.73E+02,-1.72E+01,1.11E+02,-2.23E+02,1.58E+02
605,4.84,5.15E+02,2.73E+02,-1.64E+01,1.06E+02,-2.25E+02,1.60E+02
606,4.842,5.15E+02,2.73E+02,-1.61E+01,1.06E+02,-2.25E+02,1.61E+02
607,4.852,5.15E+02,2.73E+02,-1.51E+01,1.06E+02,-2.27E+02,1.64E+02
608,4.862,5.15E+02,2.74E+02,-1.40E+01,1.13E+02,-2.29E+02,1.67E+02
609,4.872,5.15E+02,2.74E+02,-1.28E+01,1.14E+02,-2.31E+02,1.69E+02
610,4.88,5.15E+02,2.74E+02,-1.20E+01,1.15E+02,-2.33E+02,1.72E+02
611,4.882,5.15E+02,2.74E+02,-1.17E+01,1.14E+02,-2.33E+02,1.72E+02
612,4.892,5.15E+02,2.74E+02,-1.06E+01,1.16E+02,-2.35E+02,1.75E+02
613,4.902,5.15E+02,2.74E+02,-9.39E+00,1.18E+02,-2.37E+02,1.77E+02
614,4.912,5.15E+02,2.74E+02,-8.22E+00,1.18E+02,-2.39E+02,1.80E+02
615,4.92,5.15E+02,2.74E+02,-7.33E+00,1.18E+02,-2.40E+02,1.82E+02
616,4.922,5.15E+02,2.74E+02,-7.04E+00,1.18E+02,-2.40E+02,1.83E+02
617,4.932,5.15E+02,2.74E+02,-5.85E+00,1.19E+02,-2.42E+02,1.85E+02
618,4.942,5.15E+02,2.74E+02,-4.65E+00,1.20E+02,-2.43E+02,1.87E+02
619,4.952,5.15E+02,2.74E+02,-3.45E+00,1.21E+02,-2.45E+02,1.90E+02
620,4.96,5.15E+02,2.75E+02,-2.52E+00,1.21E+02,-2.46E+02,1.92E+02
621,4.962,5.15E+02,2.75E+02,-2.23E+00,1.22E+02,-2.46E+02,1.92E+02
622,4.972,5.15E+02,2.75E+02,-1.01E+00,1.22E+02,-2.47E+02,1.94E+02
623,4.982,5.15E+02,2.75E+02,2.20E-01,1.25E+02,-2.48E+02,1.96E+02
624,4.992,5.15E+02,2.75E+02,1.45E+00,1.24E+02,-2.49E+02,1.98E+02
625,5,5.15E+02,2.75E+02,2.39E+00,1.25E+02,-2.50E+02,2.00E+02
